Employee #,Date,Time In,Time Out
10016,10/11/24,8:00,17:00
10016,10/14/24,8:05,17:00
10016,10/15/24,8:10,17:00
10016,10/16/24,8:00,17:00
10016,10/17/24,8:05,17:00
10016,10/18/24,8:00,17:00
10016,10/21/24,8:00,17:00
10016,11/01/24,8:05,17:00
10016,11/04/24,8:00,17:00
10016,11/05/24,8:00,17:00
10016,11/06/24,8:05,17:00
10016,11/07/24,8:00,17:00
10016,11/08/24,8:10,17:00
10016,11/11/24,8:05,17:00
10016,11/12/24,8:00,17:00
10016,11/13/24,8:00,17:00
10016,11/14/24,8:05,17:00
10016,11/15/24,8:10,17:00
10016,11/18/24,8:00,17:00
10016,11/19/24,8:05,17:00
10016,11/20/24,8:00,17:00
10016,11/21/24,8:00,17:00
10016,12/02/24,8:05,17:00
10016,12/03/24,8:00,17:00
10016,12/04/24,8:00,17:00
10016,12/05/24,8:05,17:00
10016,12/06/24,8:00,17:00
10016,12/09/24,8:10,17:00
10016,12/10/24,8:05,17:00
10016,12/11/24,8:00,17:00
10016,12/12/24,8:00,17:00
10016,12/13/24,8:05,17:00
10016,12/16/24,8:10,17:00
10016,12/17/24,8:00,17:00
10016,12/18/24,8:05,17:00
10016,12/19/24,8:00,17:00
10016,12/20/24,8:00,17:00
10017,06/03/24,8:05,17:00
10017,06/04/24,8:00,17:00
10017,06/05/24,8:00,17:00
10017,06/06/24,8:05,17:00
10017,06/07/24,8:00,17:00
10017,06/10/24,8:10,17:00
10017,06/11/24,8:05,17:00
10017,06/12/24,8:00,17:00
10017,06/13/24,8:00,17:00
10017,06/14/24,8:05,17:00
10017,06/17/24,8:10,17:00
10017,06/18/24,8:00,17:00
10017,06/19/24,8:05,17:00
10017,06/20/24,8:00,17:00
10017,06/21/24,8:00,17:00
10017,07/01/24,8:05,17:00
10017,07/02/24,8:00,17:00
10017,07/03/24,8:00,17:00
10017,07/04/24,8:05,17:00
10017,07/05/24,8:00,17:00
10017,07/08/24,8:10,17:00
10017,07/09/24,8:05,17:00
10017,07/10/24,8:00,17:00
10017,07/11/24,8:00,17:00
10017,07/12/24,8:05,17:00
10017,07/15/24,8:10,17:00
10017,07/16/24,8:00,17:00
10017,07/17/24,8:05,17:00
10017,07/18/24,8:00,17:00
10017,07/19/24,8:00,17:00
10017,08/01/24,8:05,17:00
10017,08/02/24,8:00,17:00
10017,08/05/24,8:00,17:00
10017,08/06/24,8:05,17:00
10017,08/07/24,8:00,17:00
10017,08/08/24,8:10,17:00
10017,08/09/24,8:05,17:00
10017,08/12/24,8:00,17:00
10017,08/13/24,8:00,17:00
10017,08/14/24,8:05,17:00
10017,08/15/24,8:10,17:00
10017,08/16/24,8:00,17:00
10017,08/19/24,8:05,17:00
10017,08/20/24,8:00,17:00
10017,08/21/24,8:00,17:00
10017,09/02/24,8:05,17:00
10017,09/03/24,8:00,17:00
10017,09/04/24,8:00,17:00
10017,09/05/24,8:05,17:00
10017,09/06/24,8:00,17:00
10017,09/09/24,8:10,17:00
10017,09/10/24,8:05,17:00
10017,09/11/24,8:00,17:00
10017,09/12/24,8:00,17:00
10017,09/13/24,8:05,17:00
10017,09/16/24,8:10,17:00
10017,09/17/24,8:00,17:00
10017,09/18/24,8:05,17:00
10017,09/19/24,8:00,17:00
10017,09/20/24,8:00,17:00
10017,10/01/24,8:05,17:00
10017,10/02/24,8:00,17:00
10017,10/03/24,8:00,17:00
10017,10/04/24,8:05,17:00
10017,10/07/24,8:00,17:00
10017,10/08/24,8:10,17:00
10017,10/09/24,8:05,17:00
10017,10/10/24,8:00,17:00
10017,10/11/24,8:00,17:00
10017,10/14/24,8:05,17:00
10017,10/15/24,8:10,17:00
10017,10/16/24,8:00,17:00
10017,10/17/24,8:05,17:00
10017,10/18/24,8:00,17:00
10017,10/21/24,8:00,17:00
10017,11/01/24,8:05,17:00
10017,11/04/24,8:00,17:00
10017,11/05/24,8:00,17:00
10017,11/06/24,8:05,17:00
10017,11/07/24,8:00,17:00
10017,11/08/24,8:10,17:00
10017,11/11/24,8:05,17:00
10017,11/12/24,8:00,17:00
10017,11/13/24,8:00,17:00
10017,11/14/24,8:05,17:00
10017,11/15/24,8:10,17:00
10017,11/18/24,8:00,17:00
10017,11/19/24,8:05,17:00
10017,11/20/24,8:00,17:00
10017,11/21/24,8:00,17:00
10017,12/02/24,8:05,17:00
10017,12/03/24,8:00,17:00
10017,12/04/24,8:00,17:00
10017,12/05/24,8:05,17:00
10017,12/06/24,8:00,17:00
10017,12/09/24,8:10,17:00
10017,12/10/24,8:05,17:00
10017,12/11/24,8:00,17:00
10017,12/12/24,8:00,17:00
10017,12/13/24,8:05,17:00
10017,12/16/24,8:10,17:00
10017,12/17/24,8:00,17:00
10017,12/18/24,8:05,17:00
10017,12/19/24,8:00,17:00
10017,12/20/24,8:00,17:00
10018,06/03/24,8:05,17:00
10018,06/04/24,8:00,17:00
10018,06/05/24,8:00,17:00
10018,06/06/24,8:05,17:00
10018,06/07/24,8:00,17:00
10018,06/10/24,8:10,17:00
10018,06/11/24,8:05,17:00
10018,06/12/24,8:00,17:00
10018,06/13/24,8:00,17:00
10018,06/14/24,8:05,17:00
10018,06/17/24,8:10,17:00
10018,06/18/24,8:00,17:00
10018,06/19/24,8:05,17:00
10018,06/20/24,8:00,17:00
10018,06/21/24,8:00,17:00
10018,07/01/24,8:05,17:00
10018,07/02/24,8:00,17:00
10018,07/03/24,8:00,17:00
10018,07/04/24,8:05,17:00
10018,07/05/24,8:00,17:00
10018,07/08/24,8:10,17:00
10018,07/09/24,8:05,17:00
10018,07/10/24,8:00,17:00
10018,07/11/24,8:00,17:00
10018,07/12/24,8:05,17:00
10018,07/15/24,8:10,17:00
10018,07/16/24,8:00,17:00
10018,07/17/24,8:05,17:00
10018,07/18/24,8:00,17:00
10018,07/19/24,8:00,17:00
10018,08/01/24,8:05,17:00
10018,08/02/24,8:00,17:00
10018,08/05/24,8:00,17:00
10018,08/06/24,8:05,17:00
10018,08/07/24,8:00,17:00
10018,08/08/24,8:10,17:00
10018,08/09/24,8:05,17:00
10018,08/12/24,8:00,17:00
10018,08/13/24,8:00,17:00
10018,08/14/24,8:05,17:00
10018,08/15/24,8:10,17:00
10018,08/16/24,8:00,17:00
10018,08/19/24,8:05,17:00
10018,08/20/24,8:00,17:00
10018,08/21/24,8:00,17:00
10018,09/02/24,8:05,17:00
10018,09/03/24,8:00,17:00
10018,09/04/24,8:00,17:00
10018,09/05/24,8:05,17:00
10018,09/06/24,8:00,17:00
10018,09/09/24,8:10,17:00
10018,09/10/24,8:05,17:00
10018,09/11/24,8:00,17:00
10018,09/12/24,8:00,17:00
10018,09/13/24,8:05,17:00
10018,09/16/24,8:10,17:00
10018,09/17/24,8:00,17:00
10018,09/18/24,8:05,17:00
10018,09/19/24,8:00,17:00
10018,09/20/24,8:00,17:00
10018,10/01/24,8:05,17:00
10018,10/02/24,8:00,17:00
10018,10/03/24,8:00,17:00
10018,10/04/24,8:05,17:00
10018,10/07/24,8:00,17:00
10018,10/08/24,8:10,17:00
10018,10/09/24,8:05,17:00
10018,10/10/24,8:00,17:00
10018,10/11/24,8:00,17:00
10018,10/14/24,8:05,17:00
10018,10/15/24,8:10,17:00
10018,10/16/24,8:00,17:00
10018,10/17/24,8:05,17:00
10018,10/18/24,8:00,17:00
10018,10/21/24,8:00,17:00
10018,11/01/24,8:05,17:00
10018,11/04/24,8:00,17:00
10018,11/05/24,8:00,17:00
10018,11/06/24,8:05,17:00
10018,11/07/24,8:00,17:00
10018,11/08/24,8:10,17:00
10018,11/11/24,8:05,17:00
10018,11/12/24,8:00,17:00
10018,11/13/24,8:00,17:00
10018,11/14/24,8:05,17:00
10018,11/15/24,8:10,17:00
10018,11/18/24,8:00,17:00
10018,11/19/24,8:05,17:00
10018,11/20/24,8:00,17:00
10018,11/21/24,8:00,17:00
10018,12/02/24,8:05,17:00
10018,12/03/24,8:00,17:00
10018,12/04/24,8:00,17:00
10018,12/05/24,8:05,17:00
10018,12/06/24,8:00,17:00
10018,12/09/24,8:10,17:00
10018,12/10/24,8:05,17:00
10018,12/11/24,8:00,17:00
10018,12/12/24,8:00,17:00
10018,12/13/24,8:05,17:00
10018,12/16/24,8:10,17:00
10018,12/17/24,8:00,17:00
10018,12/18/24,8:05,17:00
10018,12/19/24,8:00,17:00
10018,12/20/24,8:00,17:00
10019,06/03/24,8:05,17:00
10019,06/04/24,8:00,17:00
10019,06/05/24,8:00,17:00
10019,06/06/24,8:05,17:00
10019,06/07/24,8:00,17:00
10019,06/10/24,8:10,17:00
10019,06/11/24,8:05,17:00
10019,06/12/24,8:00,17:00
10019,06/13/24,8:00,17:00
10019,06/14/24,8:05,17:00
10019,06/17/24,8:10,17:00
10019,06/18/24,8:00,17:00
10019,06/19/24,8:05,17:00
10019,06/20/24,8:00,17:00
10019,06/21/24,8:00,17:00
10019,07/01/24,8:05,17:00
10019,07/02/24,8:00,17:00
10019,07/03/24,8:00,17:00
10019,07/04/24,8:05,17:00
10019,07/05/24,8:00,17:00
10019,07/08/24,8:10,17:00
10019,07/09/24,8:05,17:00
10019,07/10/24,8:00,17:00
10019,07/11/24,8:00,17:00
10019,07/12/24,8:05,17:00
10019,07/15/24,8:10,17:00
10019,07/16/24,8:00,17:00
10019,07/17/24,8:05,17:00
10019,07/18/24,8:00,17:00
10019,07/19/24,8:00,17:00
10019,08/01/24,8:05,17:00
10019,08/02/24,8:00,17:00
10019,08/05/24,8:00,17:00
10019,08/06/24,8:05,17:00
10019,08/07/24,8:00,17:00
10019,08/08/24,8:10,17:00
10019,08/09/24,8:05,17:00
10019,08/12/24,8:00,17:00
10019,08/13/24,8:00,17:00
10019,08/14/24,8:05,17:00
10019,08/15/24,8:10,17:00
10019,08/16/24,8:00,17:00
10019,08/19/24,8:05,17:00
10019,08/20/24,8:00,17:00
10019,08/21/24,8:00,17:00
10019,09/02/24,8:05,17:00
10019,09/03/24,8:00,17:00
10019,09/04/24,8:00,17:00
10019,09/05/24,8:05,17:00
10019,09/06/24,8:00,17:00
10019,09/09/24,8:10,17:00
10019,09/10/24,8:05,17:00
10019,09/11/24,8:00,17:00
10019,09/12/24,8:00,17:00
10019,09/13/24,8:05,17:00
10019,09/16/24,8:10,17:00
10019,09/17/24,8:00,17:00
10019,09/18/24,8:05,17:00
10019,09/19/24,8:00,17:00
10019,09/20/24,8:00,17:00
10019,10/01/24,8:05,17:00
10019,10/02/24,8:00,17:00
10019,10/03/24,8:00,17:00
10019,10/04/24,8:05,17:00
10019,10/07/24,8:00,17:00
10019,10/08/24,8:10,17:00
10019,10/09/24,8:05,17:00
10019,10/10/24,8:00,17:00
10019,10/11/24,8:00,17:00
10019,10/14/24,8:05,17:00
10019,10/15/24,8:10,17:00
10019,10/16/24,8:00,17:00
10019,10/17/24,8:05,17:00
10019,10/18/24,8:00,17:00
10019,10/21/24,8:00,17:00
10019,11/01/24,8:05,17:00
10019,11/04/24,8:00,17:00
10019,11/05/24,8:00,17:00
10019,11/06/24,8:05,17:00
10019,11/07/24,8:00,17:00
10019,11/08/24,8:10,17:00
10019,11/11/24,8:05,17:00
10019,11/12/24,8:00,17:00
10019,11/13/24,8:00,17:00
10019,11/14/24,8:05,17:00
10019,11/15/24,8:10,17:00
10019,11/18/24,8:00,17:00
10019,11/19/24,8:05,17:00
10019,11/20/24,8:00,17:00
10019,11/21/24,8:00,17:00
10019,12/02/24,8:05,17:00
10019,12/03/24,8:00,17:00
10019,12/04/24,8:00,17:00
10019,12/05/24,8:05,17:00
10019,12/06/24,8:00,17:00
10019,12/09/24,8:10,17:00
10019,12/10/24,8:05,17:00
10019,12/11/24,8:00,17:00
10019,12/12/24,8:00,17:00
10019,12/13/24,8:05,17:00
10019,12/16/24,8:10,17:00
10019,12/17/24,8:00,17:00
10019,12/18/24,8:05,17:00
10019,12/19/24,8:00,17:00
10019,12/20/24,8:00,17:00
